,Date,Volume,Adj Close,Label,DJIA_news_sentiment,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25
592,2014-02-26,93980000,16198.410156,1,-0.14206660296248677,-0.5590813350163711,-0.6286637151462043,0.0,-0.22589103355882093,0.0,0.16376588912981757,-0.23993420963408987,0.0,0.36602607080801475,0.0,-0.13540986205571803,-0.1517300409435935,0.0,-0.36321575905544706,-0.29764544271650245,0.0,0.0,0.0,0.07960457966701175,-0.5847453359150636,-0.34658371704425567,0.3384903796835349,-0.5821632723957935,0.22079356692621432,-0.6052818367949024
591,2014-02-27,97640000,16272.650391,1,-0.04584603488968067,0.0,0.0,0.5039992273550725,0.0,0.0,0.0,-0.5754774248547346,0.0,-0.035405410835541266,0.5094911937862978,0.0,-0.3788234209436796,0.0,-0.018979737309306275,-0.11864549777550687,0.0,-0.6870205644791565,0.0,0.0,-0.4457963431766259,0.0,0.0,0.10050710599116396,0.0,0.0
590,2014-02-28,122110000,16321.709961000002,1,-0.11190005244339683,0.0,0.0,0.0,-0.7105177883435928,-0.17291249582824583,0.1604817445192759,0.0,-0.4348389115674285,-0.23936651527752978,-0.3243218488758868,0.0,-0.05095601032818237,0.0,-0.4411327645030761,0.20020023078075974,0.0,0.0,0.0,0.22485438549539744,-0.3651694099755677,0.0,-0.6438219271808439,0.0,0.0,0.0
589,2014-03-03,92760000,16168.030272999998,0,-0.067561799615589,-0.36879750695584745,0.3622574237646135,0.020299346879368615,0.0,-0.27207149754162396,-0.3276691660014227,0.0,0.0,-0.126297665590981,0.20740954317712937,-0.37126432211045796,-0.24095069454317822,0.15647963727801317,0.03977399232530754,-0.21939032171796055,-0.2865993057708775,0.0,0.0,0.0,0.0,-0.4016181821475625,-0.23482638694978925,0.29966095556885414,-0.25364738231916506,0.3282065422658552
588,2014-03-04,96120000,16395.880859,1,-0.1369908518707118,-0.34702711703785344,-0.4449403711582547,-0.5103637067641295,0.45288141392284625,-0.6278123433944085,0.0,0.0,-0.1919539021866594,0.0,-0.45240120313881516,0.15020331550184726,0.0,-0.42721559757633676,0.0,0.0,-0.23310166019150075,-0.22497112701816635,0.0,0.11124948437989746,-0.17044234310134312,0.0,0.0,-0.30261564878087,0.0,-0.20626049022404844
587,2014-03-05,73980000,16360.179688,0,-0.058996325784506636,-0.48290000369632846,-0.5579765502008412,0.29587731516393917,-0.09790200461156001,0.0,0.0,0.06820415340646983,0.2817865666178963,-0.27590326910533586,0.4785798367043585,-0.13448899350615912,0.018653470571296658,-0.24064066363772477,0.28447487283956463,0.03353403978727366,-0.43029932317915554,-0.13929948383908553,0.0942358930616247,-0.23760844605165843,-0.32499204651784924,-0.5771742966655236,0.26646933695150615,0.0,0.0,0.20246145129462637
586,2014-03-06,75900000,16421.890625,1,-0.14410089931018819,-0.24206968118898012,-0.5112068489345799,0.2169173500073958,0.03798769682813161,-0.3263566105935128,0.4880194649436504,0.37671283164661423,-0.357712639686337,-0.45828586946748906,-0.18106328950257725,-0.5782616570549017,0.1792263675166755,-0.5821481079881853,-0.21780329656295175,0.12788199393122135,0.0,-0.36837650860552495,-0.6301408665569007,0.0,-0.4224004001818097,-0.05962393076081007,-0.11294669305633978,-0.21954089433729249,0.0,0.23866910684979906
585,2014-03-07,80690000,16452.720703,1,-0.18638999866718706,-0.03344294482805524,0.28454311868893245,-0.30418713264379205,0.0,-0.30167491343646957,0.3720507819435363,-0.36085885739954493,-0.2665520955766775,-0.41707798272821256,-0.48082657195323253,0.0,0.0,0.0865237606921279,0.0,0.06227186531773274,-0.03344294482805524,-0.612376883125389,-0.5905704089026915,-0.34602917049224935,0.0,-0.385652333618282,-0.4503378562998786,-0.2296438268412239,-0.07614225777181755,-0.5763233128764352
584,2014-03-10,68210000,16418.679688,0,-0.21176952317050912,-0.20686847563985725,-0.31879596773757646,0.0,0.0,-0.5850616367058046,0.0,-0.18708198889642483,-0.5387023469034713,0.0,-0.2728639125122697,0.0,-0.053387640123161856,0.1438192866716695,-0.6131260375195554,-0.31844308190812004,-0.5276134175389158,-0.41394610191073444,0.24779736182736975,-0.5205290367673597,-0.06379018534483075,-0.3928596806354887,-0.2011768159416576,-0.5077736933413949,0.03616529166485688,0.0
583,2014-03-11,78150000,16351.25,0,-0.18486196360642304,-0.39717367576502444,0.09124003761245142,0.018139767156153026,-0.500606555814824,-0.01999117474527388,-0.5378733774688783,0.21168949381429553,0.0,-0.5113351284551177,0.0,0.0,-0.4558814747707004,-0.4378222313034188,0.0,-0.19523038433922493,-0.193563127669432,0.0,-0.24601037415779814,-0.6840681724642105,-0.5717629397356536,0.5957862598796067,-0.366382810965705,0.0,-0.42070322096781937,0.0
582,2014-03-12,77900000,16340.080078,0,-0.1311333101911581,0.0,-0.5190258481601944,0.35181860255485264,-0.5539964869483964,0.0,0.0,0.2832511829821413,-0.5338245706379614,0.0,-0.03743465267937682,-0.20402397049919535,0.0,-0.4182058959918094,-0.5652632163709661,0.08102739135926543,-0.2544402832286912,-0.2649503966705597,-0.5022894336519165,0.32714446431608535,0.09163365298519918,0.0,-0.12220164239496135,-0.6430374994868354,0.20548584774436773,0.0
581,2014-03-13,86160000,16108.889647999998,0,-0.017074099805683883,-0.4708403702347035,-0.41021261127027503,-0.3885540914085914,0.0,-0.4460927957068474,0.48649477926104856,-0.423412769484139,0.0,0.0,0.0,0.0,0.2460263545043718,0.19147613231489669,0.39414968334004297,0.0,0.0,-0.19654710255391414,0.07045209100058557,-0.19543007943143811,0.0,0.22156103575892705,0.494077248767939,0.0,0.0,0.0
580,2014-03-14,85660000,16065.669922,0,-0.03678627235321066,0.3172314831846897,0.0,0.5487629594196974,0.0,-0.31098860298375564,-0.4673655928093646,-0.21109479272472023,-0.6044959645817145,0.0,0.0,0.08634456111789444,0.21355249433294055,0.262238859694704,0.0,-0.716401320255228,0.0,0.0,0.31000289386060936,0.0,0.19356185722363067,0.0,-0.31649690105908584,0.0,-0.6022585291613453,0.37774978591078134
579,2014-03-17,88930000,16247.219727000002,1,-0.15389784670308823,-0.3711091012132823,0.0,0.22003583757868544,0.08341758690484234,-0.33831542536616455,-0.6949933575063556,-0.4129036982492146,-0.6287354040136908,0.2571711124803517,-0.48380473093903315,-0.32838799352244186,0.0,0.0,0.0,0.0,-0.31449955787560396,0.0,0.0,-0.2829263815839333,-0.16351888544493617,-0.32565201118929377,-0.06322415763713547,0.0,0.0,0.0
578,2014-03-18,79140000,16336.19043,1,-0.025612043725360537,0.0,0.27891021027945023,-0.26468310923969346,0.0,0.0,-0.5038148294366074,-0.369331141488659,0.0,-0.15930097259450737,-0.5682013667693017,0.31588939913282654,-0.5166386283503525,0.0,-0.15666519899763434,-0.3106903056586499,-0.03205084755217437,-0.1732882540704005,0.29565756729514514,0.0,0.0,0.4612681066742892,0.2934847880749287,0.17144104309955135,0.1791747421839294,0.4185377042838471
577,2014-03-19,90110000,16222.169922,0,-0.18498130542685318,-0.6169745503405705,-0.03999158413607327,-0.4264452635364502,0.4060532540615248,-0.32988786850846047,-0.2667058394705134,-0.6059630623568683,0.0,-0.207011178042654,-0.7272345301045573,0.0,-0.3481433262061589,0.0,0.3052273075735992,-0.48568072730271006,0.4409877216816999,-0.020625627384491516,0.0,-0.4131587224974099,0.0,0.0,0.0,0.0,-0.6677591383185723,-0.6212195007826646
576,2014-03-20,91530000,16331.049805,1,-0.10848942673449184,0.14814979762762848,0.15724569696054752,-0.44222422300669206,0.11082841667485346,0.10014151898409769,0.1134837187247087,-0.7667641319650894,-0.20271830795613402,-0.5824406584927418,-0.5815099369088037,0.24297031247603706,0.0,0.021575433094884182,0.0,0.0,0.0,-0.30216309973668304,0.06372279076861143,-0.1032973544973545,-0.20914496703524604,0.49963193589217286,-0.2837294299368104,-0.0674331076678622,-0.2876351400966184,-0.34092493226580184
575,2014-03-21,353670000,16302.769531,0,-0.09058591911604821,0.25879139262187095,0.0,-0.07534868721003761,0.2878205402236652,-0.41492861991600366,0.0,-0.05865343327686806,0.5666844054128239,0.08613197105151128,0.0,0.5718665407177363,-0.4406889748931625,-0.20197407706403211,-0.5685991612252482,-0.4174855644409938,-0.5374727932312253,-0.2181660468707954,0.257488187637242,-0.6128851368503782,-0.07312246926563774,-0.09820848413400138,-0.5044678768492044,-0.38110769054677207,0.0,0.3096780002083051
574,2014-03-24,110620000,16276.69043,0,-0.09251085677575414,-0.3028356689200967,0.0,0.23124161851706648,-0.3773464791271946,0.0,0.2695973541563935,-0.38497044335565794,0.016832320972450285,0.0,-0.3937825848654164,0.0,0.0,-0.20065198874471257,-0.41920411753537073,0.0,-0.3413681622910436,0.28264370878009815,-0.3160300988961283,0.0,0.21377929131791448,-0.4244419303622103,0.0,0.0,0.0,-0.16623423903994555
573,2014-03-25,89110000,16367.879883000001,1,-0.14992815655547484,0.0,-0.2010986025505766,0.0,-0.5210982730522364,0.38556478170495795,0.0,0.0,-0.34948901207010585,-0.4334380278010033,-0.6371232112357768,0.23735103682375985,-0.3648285672823311,0.48110728107942785,-0.2415928115848281,0.26500470716642455,-0.36597135260210806,0.3523280031963425,-0.2784753893467643,-0.10633946301075237,-0.48145769787364606,0.0,-0.6096946111400041,-0.29140952068895165,-0.6043215133719327,0.01677832975323305
572,2014-03-26,92770000,16268.990234,0,-0.18470721902802573,0.37079796342606675,-0.2764634795639652,-0.23056221407855926,0.17410527101139603,-0.5306000119483308,-0.34286827319302293,-0.37517372644710484,0.0,-0.5390881445389433,-0.6421476196740865,-0.650170160806883,0.0,0.4374238270589512,0.4150301739322646,-0.25882013315333074,0.0,0.0,0.0,0.0,-0.6449491939524331,-0.3513338263469551,-0.4835625612468647,-0.26898906008756085,-0.08358100907730125,-0.3367282970139806
571,2014-03-27,93650000,16264.230469,0,-0.14593566579885192,0.0,-0.09430099826644726,-0.282999224371073,-0.3377803106393399,-0.49341444745511004,-0.4301379104882565,-0.07717745241580748,0.3348782286655817,0.5656117481684981,-0.6039099134130613,-0.24511129660619976,-0.18364854221920635,-0.2469691562656447,0.2749559618265838,-0.2532799633712115,0.0,0.018072757539880854,-0.3319829513222944,0.0,0.05957677304186199,-0.38384030414884834,-0.7007764389453763,0.429500058403487,-0.4079102335350389,-0.2577480291542748
570,2014-03-28,86370000,16323.05957,1,-0.15470302939457015,-0.3378319505037297,0.0,0.0,0.0,0.1273623451948777,-0.5124120972118285,-0.23449673462417536,-0.17995214427737605,0.27789397849462366,0.0,-0.09626929540668672,-0.26606185046467484,0.0,-0.4317765681458129,-0.5173329405575638,0.0,0.0,-0.428063309514862,-0.09129919956586623,0.0,-0.3990291862485341,-0.3392336786414703,0.0,0.0,-0.43907310339117417
569,2014-03-31,104510000,16457.660156,1,-0.0635846643355115,0.367592335576704,-0.2215130911962434,0.0,0.2545550299497096,0.24645390240505743,0.0,-0.5316380473751077,0.0,-0.5333940780071379,0.35972094952239786,0.11579413339227197,0.0,-0.14472661142571197,0.0,-0.07445354273061883,-0.2088810253514601,-0.3882342428774929,0.0,-0.36804628220215296,0.0,-0.5699406308506308,0.0,-0.42746756472332015,0.26489586352381833,0.2696662939821298
568,2014-04-01,88010000,16532.609375,1,-0.15258547776448148,0.0,-0.4724931340837337,-0.55673354877369,0.0,0.0,-0.2827913441641975,0.11507142111613809,-0.36964162710836534,-0.2311884047534314,-0.4231780204495654,0.29144828872508083,-0.2944495181426373,0.2501528617935385,0.4388682942965869,-0.3912784928801176,-0.4703017451538138,0.0,-0.3306746415131709,-0.5272922906240205,0.45819793426494526,-0.26481134867909867,-0.1682076839435196,0.0,-0.22305561011208894,-0.3622783339268756
567,2014-04-02,78120000,16573.0,1,-0.17628435264889575,-0.17306020569607528,0.0,0.0,-0.6259181062844161,0.3204564728823914,-0.6118188754578754,0.17967915388744374,0.0,0.1527440907522429,0.4597892784280936,-0.37844150280737776,0.2194990875054897,-0.6147121922464612,-0.3055318831335756,-0.3031440607787274,0.0,0.03916692998306043,-0.6241930053461033,-0.5076346079059829,-0.41154500455522747,-0.43877159030616464,0.0,-0.1969391721611722,-0.5867336229819563,0.0
566,2014-04-03,77220000,16572.550781,0,-0.13083043376521603,0.34266989700194445,-0.5331108236655898,-0.6860943266742316,-0.2987253527577489,0.0,-0.03770820694027559,0.0,0.0,0.0,0.24709779939432136,-0.4057059290420228,0.17322031433780147,-0.1985895171751293,0.0,0.0,-0.3140710808127339,-0.36418361414471007,0.0,0.0,-0.01796334943639291,0.0,-0.18308500043525316,-0.6424062913558728,0.0,-0.3521053624245065
565,2014-04-04,104350000,16412.710938,0,-0.15018615159202076,0.0,0.29691760598495104,-0.5983837903192821,0.0,0.0,-0.4993199749388628,-0.22123824433104794,-0.21752841217826724,0.0,-0.3052541882682473,-0.4201327685343504,0.0,-0.4808366965237827,0.0,0.0,-0.06841784317625513,0.0,-0.3429627249978906,-0.5630413244731801,0.0,-0.5002567804639346,0.46393284157337544,-0.27156955666356697,0.3025010042958318,-0.32906293678600873
564,2014-04-07,116540000,16245.870116999999,0,-0.12327940113798569,-0.23990374213440877,0.3012352199752396,-0.6094905801792327,-0.4895494108274388,-0.2191755668486103,-0.3417640213675213,0.484718226402221,-0.05348198075329125,-0.46516586562893636,-0.3411399945406583,-0.33874022792571024,0.0,-0.31813660778428293,-0.49121444140145837,-0.14943801293821585,0.31470380016535193,0.4084437603418341,-0.34747065210893213,-0.17177772909987105,0.27656198226103396,0.0,-0.440037538711443,-0.07375232748290357,0.2225906821375929,0.0
563,2014-04-08,98510000,16256.139647999998,1,-0.09543737477214374,0.48738575925925925,0.0,-0.528940398591027,0.0,-0.0721953487732745,0.0,-0.48145826540148723,0.633430856953678,0.2821826578411891,-0.31391027645110525,-0.6265526325741154,0.0,-0.48607337262402583,0.12496227022905985,0.0,-0.37501926421723064,-0.263960479314906,0.0,0.474708736250631,-0.5793204230723301,-0.4123182238934592,0.0,0.0,0.0,-0.24885596492444992
562,2014-04-09,91550000,16437.179688,1,-0.11897354464153477,0.0,0.0,-0.31043411249560166,-0.275187622180557,0.21236370030946,-0.13043098234240263,0.0,0.0,-0.195349910333125,0.0,-0.5130803662503967,0.3288762956787784,0.0,0.0,-0.24942772741214772,-0.3274117584352985,-0.39861032079694464,0.1597587631560337,-0.20015873807204143,-0.21694605926850663,-0.2931223587459022,0.0,0.0,-0.3402015254329005,-0.22497589341681662
561,2014-04-10,112550000,16170.219727000002,0,-0.20180038838377043,-0.25695788153122556,0.0693277930925638,0.0,-0.46008759613251143,-0.4306330999342173,0.4155329257913886,-0.4548284750016675,0.1286892617081963,-0.19640093288780042,0.15572393469044374,0.0,0.0,-0.5581892497025026,-0.7008885720007546,-0.5915963556580991,0.37847369175090295,-0.6157248113378815,-0.6563459452485008,-0.21170670461114907,-0.3510280064655172,0.0,0.0,-0.20096485895025712,-0.16619585244071258,-0.34120897472495915
560,2014-04-11,119550000,16026.75,0,-0.1204447113115158,0.46103381984293745,0.43124702584372154,0.0,0.17348010932438468,0.2917498420198097,-0.17544078566130042,0.0,0.18171233872024103,-0.41084117430345424,-0.11013629608056329,0.0,-0.4067060173887415,-0.38310414394832504,0.0,-0.08354865399841033,0.11115063831815271,-0.5022549977438021,-0.5094749004757997,-0.701811945110043,0.0,-0.010163984516288865,-0.52404387961676,-0.27039435185031024,-0.5735704261633429,0.0
559,2014-04-14,90020000,16173.240234,1,-0.039409725925051986,0.2451892119988986,-0.2934882402648576,-0.018749128990516263,0.5943233519458219,0.0,0.41156144204683376,-0.335832353801501,-0.6720864803246525,0.0,0.17152901146000837,0.0,-0.18035981734599119,0.0,-0.07103625378542992,0.04060531342021297,-0.29354599716375573,0.26695028379788505,0.0,0.1590402888043158,-0.44314861439495756,0.0,-0.22656770945490393,0.0,-0.3396274560737105,0.0
558,2014-04-15,97850000,16262.55957,1,-0.10080427522658582,0.0,0.5527244092477571,0.0,0.0,0.29285061642825766,0.0,0.25364103802376115,-0.2522276465744401,-0.19478339191605493,-0.15793023071902604,-0.04067136996779388,-0.5912682292646967,-0.09744831168831168,0.017111291717541718,0.0,0.0,-0.38041389652376606,-0.693517397893773,-0.3451754345382878,-0.4051035692719117,0.0,0.0,0.29216808075796774,-0.25008410267268966,-0.5199787358091787
557,2014-04-16,94650000,16424.849609,1,-0.12552195862757595,0.0,0.0,-0.38188275005778616,0.2617412847583386,-0.4148122569875776,-0.5104098468497082,-0.23567024473527473,0.18180742866902289,0.0,-0.25380751114850664,0.0,0.0,-0.5921245312320842,0.6799306119162641,-0.34828345482709294,-0.22578441552242295,-0.4377483465921473,0.0,0.18581095675032208,0.0,0.1390912924499959,-0.4502880538347522,-0.26480375264720657,-0.2666162124729783,-0.2041991633258046
556,2014-04-17,136190000,16408.539062,0,-0.039113488325252105,0.21508762342285226,-0.296922810804165,0.0,-0.2625300174463218,0.0,0.3049385765575005,0.12328605298596332,0.2772674403907495,-0.2812160986327146,-0.3201119821470799,0.0,0.0,0.0,-0.10146887470017905,-0.20970064199595365,-0.15897025252504615,-0.22260720359350789,0.14739363312472553,0.531858462962963,-0.4233983002782401,-0.13340261467236467,0.0,-0.07375423259771628,-0.31487206932164896,0.22128610113888145
555,2014-04-21,79500000,16449.25,1,-0.19347099282159505,-0.43654067633993315,0.24732155037792114,0.0,-0.31797337714727797,0.0,-0.39376464932155664,0.0,0.38883474537368834,-0.6590342972290054,0.3651985252877155,-0.5154248498837807,-0.061279081630481055,0.20397847173679784,-0.43998513415564894,0.0,-0.6987401597815766,0.0,0.1716558035547595,-0.4852106480378811,-0.5703480239993639,-0.6383413986109873,-0.5837424883008832,0.0,-0.4133791324323824,0.0
554,2014-04-22,84830000,16514.369141,1,-0.1319980045256085,-0.7177826309415222,0.04001502207977208,0.29808501003344484,0.0,-0.10224664371980675,-0.574382392331434,-0.1406348805053642,0.0,0.20454476559672216,0.2929491999803528,0.0,-0.3635797581886713,0.0,-0.434165611684371,0.0,-0.24274147634402216,0.07839052775032938,0.0,0.0,-0.6603209280538302,-0.5463938037023363,0.0,0.0,-0.6471421753168329,0.21545566220735787
553,2014-04-23,76830000,16501.650391,0,-0.10870811738033367,0.45993701210826204,0.0,0.5834605190831157,-0.139857214383939,-0.43464902939591776,0.0,0.23493809228211399,0.0,0.0,-0.5018695246465491,-0.3670419557055263,-0.06726411234533775,-0.13539715736724547,-0.19905181168770844,0.0,0.0,-0.570838350308213,0.021055605001278916,0.0,0.0,-0.5923341742672197,-0.10438326221001222,-0.6697015223977413,0.0,-0.23470604826770303
552,2014-04-24,80340000,16501.650391,0,-0.13757910534549558,-0.1742247058726194,0.0,0.0,0.0,-0.5791271355463524,-0.5161776629408371,0.0,-0.5895928980124813,-0.5622993385315957,-0.3934924445494536,-0.3773614948466258,0.0,0.0,-0.5395941358024691,0.2200224664266222,0.10143759134471389,0.0,0.19867587481696677,0.0,-0.4743873826392664,0.10429500540040712,0.2102464496587685,-0.1952767558486924,0.12737893330552463,0.0
551,2014-04-25,90630000,16361.459961000002,0,-0.1884844938456416,0.0,0.0,-0.5630292957477305,-0.42446557139084107,0.0,-0.3700152116402116,-0.28084745300914865,-0.1695474146428761,-0.2164552696766465,-0.31318452783679684,-0.6371230710370548,0.0,0.0,0.0,0.4914781898493163,-0.21761238428663718,-0.32180551982606576,-0.07232930751548058,-0.34845109694163856,-0.5035363163498379,-0.26714954183539996,-0.1515093170503932,-0.12150881866083425,0.06620551240926666,-0.2912259309520301
550,2014-04-28,105510000,16448.740234,1,-0.10112430016407532,0.0,-0.17063864488156816,0.0,-0.6091646864548496,-0.2096976600640369,-0.1101754312948525,-0.25865860399684854,-0.4014399159355808,0.0,0.05291009965611415,-0.0648271838073534,0.0,-0.21761838407787865,-0.04988687626719811,0.0,0.0,0.234472396571138,-0.35674180426530677,0.11542674738647021,0.0,0.0,0.0,-0.4002124281627385,-0.08185512850739396,0.0
549,2014-04-29,71240000,16535.369141,1,-0.053067864696490774,0.0,-0.09182046398046396,-0.1773514854040216,-0.29598526506002043,0.08701367577505509,0.12502156727494515,0.3883653431677019,0.0,0.0,-0.20996244129481625,0.0,0.0,-0.3820850014535919,-0.07518233920668703,-0.2778388899168676,-0.2630085958624709,-0.05542784340538689,-0.28040725513616815,-0.2115207540285801,-0.35818819084516423,0.3141376575145868,0.2822557668074679,0.0,0.15528789764221287,0.0
548,2014-04-30,92970000,16580.839844,1,-0.13415600876459727,-0.37245723778305023,0.15971712466277685,0.0,-0.19629019426896235,-0.5426895833333334,-0.17632591185509475,0.3057880753666623,-0.546537605036268,0.0,-0.03804119486463193,-0.15797951394418785,0.1749608860342556,-0.6357498891178266,0.27256478953972546,0.0,0.41826884507702444,-0.14913156463675212,-0.6772827296664689,0.0,0.23902480699037942,0.0,-0.5865022251891963,-0.5869258620689655,0.0,-0.2583112350210176
547,2014-05-01,75630000,16558.869141,0,-0.16286591071484693,-0.6609760802469135,-0.11902433358881458,-0.43090270840934436,0.0,-0.6301054650525266,-0.35535627052416174,0.6509070949461166,0.0,0.0,-0.6308850838166462,-0.4213597795753629,0.0,-0.6892071594820237,-0.25411402507023734,0.23739705208378575,-0.2599632379286109,0.0,0.2212549049052799,0.0,0.14309121042785716,-0.06073747681550488,-0.2595794209355459,-0.5325477196106363,0.0,-0.019539269177883307
546,2014-05-02,78910000,16512.890625,0,-0.09810739822362793,0.2258964952955853,-0.6283999260814787,-0.5868490378986967,0.4581588465959328,0.0,-0.016371546882452386,-0.4410371334432475,0.3098351654285184,-0.3376532613193336,-0.5696737979329088,-0.12047476697626067,0.40660093466648084,-0.2904550251637823,0.24916311202082939,-0.6670372464914313,0.0,0.0,0.28130048899711396,-0.49129342455073244,0.0,-0.14342258058296029,-0.5151941349302201,0.22492593459384078,0.47338911530122246,-0.27409316623671803
545,2014-05-05,70320000,16530.550781,1,-0.09178383297754053,0.0,0.0,0.24705818447293448,-0.5173065962816451,-0.4597914445749501,0.0,0.10254435470173186,-0.5480278646252906,-0.2666224894622921,0.0,-0.37379063617903835,-0.32210285424736085,0.0,0.0,0.0,0.0,0.0,0.2704180859908898,0.0,0.046796336167954984,0.0,-0.08636558425781918,-0.5362378480706355,0.0,0.14883253192700788
544,2014-05-06,74340000,16401.019531,0,-0.23755300183412686,-0.6721496043747225,0.0,0.27408484010790185,0.0,-0.2724683160871779,-0.3287933545952839,-0.58220616837946,-0.15831344139482012,0.0,-0.0403797119629912,0.0,-0.39088174734218867,-0.5932258716281982,-0.3954102346965254,0.13250482865428917,0.519297816237958,-0.48267135180265486,-0.13063316624430954,0.0969668756998768,0.0,-0.6799599171442452,-0.4480392545878035,-0.5190042482818801,-0.6733953793162941,-0.5941476387146415
543,2014-05-07,93870000,16518.539062,1,-0.2543515197129071,-0.4527332599574339,0.0,-0.2688105808823772,0.0,-0.47295452506822894,-0.4257470751114827,-0.12357358620606448,-0.2165017341348265,0.3307873669691769,0.0,0.2199537169352387,-0.5713558294652208,-0.5656130409035409,-0.33402320364659494,-0.6109486537945414,0.0,-0.5752711016144351,0.0,-0.6477130172466423,0.22737912884217235,-0.0591185341162937,0.0,-0.4427181240878687,-0.709413755522155,-0.6604121838115588
542,2014-05-08,75620000,16550.970703,1,-0.1011586250912923,-0.27974733097186627,-0.566429534779822,-0.4392945305182147,0.14815988733636373,-0.034673134195112455,-0.016620167301727648,-0.21010970705622878,0.0,0.0,-0.5210355173992673,-0.31030741727100764,0.0,0.2672198255534511,0.0,0.0,-0.5180298300824613,-0.38057443965517235,0.0,0.19931416564199353,-0.5558352464274857,0.45873478042790544,0.0,0.23026256941634513,0.0,0.0
541,2014-05-09,74980000,16583.339844,1,-0.1277047310695316,0.0,-0.5263981763244472,0.019759198562106173,0.0,-0.1917854415688981,0.0,0.0,-0.26714896143711364,0.10522934723740739,-0.333683414180425,0.0,0.0,0.0,0.0,0.3231828677387428,-0.5358470441503611,-0.08932649899807796,0.0,0.20286767715043574,-0.36758836201981865,-0.27530490535195795,0.0,0.0,-0.6354534583234177,-0.6211211050724639
540,2014-05-12,71550000,16695.470703,1,-0.13017661321018736,0.10524412521807901,-0.48518578539763235,-0.03663912094536523,0.1425348646498429,0.0,0.0,-0.17943764269618323,0.2747961451065671,0.0,0.1033499679818876,-0.5714420636847629,-0.22032551603445005,0.0,0.0,0.0,0.0,0.3075520995562074,-0.22862412572549135,-0.6829929386664216,-0.1977045927153898,0.0,-0.27454345800750973,-0.38258137029280537,-0.40632508312747034,-0.5220908354737867
539,2014-05-13,71340000,16715.439453,1,-0.13204148499401136,-0.2684215584045584,-0.17211243743548457,-0.5557924460882984,0.0,0.0,0.0,-0.5058999978632478,0.05917407373343244,0.1250790627048073,0.0,-0.4749962575250836,0.05358043957987799,-0.5761432202169812,-0.42299144824016566,0.14975243050488157,0.2687307321476832,-0.40379005674760027,0.0,-0.5488474938271605,0.29084997315546773,0.4231157347374847,0.028544608180240363,-0.3250515362081245,0.040924529691323173,-0.4867422567287784
538,2014-05-14,71970000,16613.970703,0,-0.2216852182966718,0.0,-0.09900696528518449,0.05205424498796039,-0.38093809721116245,-0.5999805957236435,-0.5404565193737141,0.0,0.03900641533707838,-0.43035975666724585,-0.23548840971830104,-0.30246709553302303,-0.0735410570652174,0.5152477842897841,-0.555342022028897,-0.33425248229548227,-0.21576219959785062,-0.3553570682650683,-0.40654324376086876,-0.5444911197937864,-0.38180726459772113,-0.5241970607787274,-0.2741833808815983,-0.3450404837646251,-0.13476741200053974,0.5855433323110398
537,2014-05-15,106610000,16446.810547,0,-0.12121959503560827,-0.24521278467319044,-0.3264703852850048,-0.09514373008633879,0.45345755248978076,0.0,-0.5772189134960671,0.0,-0.3469246994478951,0.0,-0.5640835267244197,-0.6801049764647591,0.0,-0.5220230852886043,-0.3403002726681531,0.0,0.26938136116841865,0.0,0.20020070074852683,-0.14198987510345937,0.6424384229582145,0.0,-0.26605208737458186,-0.6149379651119952,0.0,0.12449438846932054
536,2014-05-16,119330000,16491.310547,1,-0.23054433806824412,0.0,-0.33458971385327635,0.0,0.0,-0.4936168889088635,0.17655360542553047,-0.20372917627715817,-0.597474040229885,-0.1792863553707095,0.01863669398130605,0.13752217058873764,-0.2457937431440004,0.0,-0.6275037090713902,-0.13119052495421246,-0.09446597255274601,-0.48062222872115806,-0.32057956378866703,0.0,-0.4306382137009529,-0.1324624573243785,-0.34179374572649573,-0.30828723787692447,-0.4738733711165378,-0.7004139790843216
535,2014-05-19,82180000,16511.859375,1,-0.07438713700509941,-0.3842243187749583,-0.44456477628359964,0.5173577687394127,0.0,-0.3918448828177995,0.0,0.4530202950808249,0.21131556287696257,0.0,-0.40421330842925857,0.3150521327258356,0.0,-0.05770392641738293,0.0,-0.20480377306322234,-0.6027691489986463,0.0,0.0,-0.6445627342106311,0.0,-0.2286915908394618,-0.4358160285238217,0.44277030380826077,0.0,0.0
534,2014-05-20,75150000,16374.30957,0,-0.03582044408371996,0.0,0.19312169078261038,-0.08539197575371488,0.20135919532627866,0.4993518261557284,0.31003188211989297,-0.2735608345820845,0.0,0.0,-0.2433756230147035,-0.18026547799506587,0.5265725376754888,-0.39144966499533074,-0.08340852492619431,-0.388152462785269,-0.33506054415954417,-0.21512462925537643,-0.08121520203850095,0.0,0.0,-0.05826354093745761,-0.37318271006258236,0.533752702991453,-0.2207925881123707,-0.23045715852625637
